ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
350,160109,Victory Boulevard,South Gannon Avenue,Dr M L King Ep Nb En Victory Bl,EB,09/28/2019,403,163,157,129,108,169,382,599,814,946,1107,1231,1275,1107,959,1042,1142,1216,1137,1009,831,492,460,355
350,160109,Victory Boulevard,South Gannon Avenue,Dr M L King Ep Nb En Victory Bl,WB,09/28/2019,273,182,110,84,93,119,215,418,768,1188,1045,1150,1270,1231,1167,1141,1112,1018,850,695,560,485,473,396
367,218038,Woodrow Road,Dead End,Everton Avenue,NB,09/28/2019,59,32,20,10,11,21,40,60,163,224,263,247,275,246,272,219,223,238,222,185,143,95,88,86
367,218038,Woodrow Road,Dead end,Everton Avenue,SB,09/28/2019,36,28,10,9,9,15,37,63,102,142,162,193,161,164,152,175,170,209,154,141,72,71,68,47
369,103545,Woolley Aveneue,Westwood Avenue,Dawson Street,SB,09/28/2019,183,98,105,56,50,68,121,199,322,442,457,502,585,567,609,595,579,580,531,475,403,350,313,299
369,103545,Woolley Avenue,Westwood Avenue,Dawson Street,NB,09/28/2019,139,76,44,26,64,153,212,304,398,454,414,466,514,533,554,531,537,523,510,490,385,315,297,206
17,96671,188 Street,Rio Drive,Henley Road,NB,09/29/2019,264,164,134,100,145,170,277,305,418,552,688,591,687,641,682,564,531,546,569,524,419,369,296,214
17,96671,188 Street,Rio Drive,Henley Road,SB,09/29/2019,353,224,224,123,137,101,113,214,295,329,417,422,442,530,593,578,528,585,595,516,516,401,355,320
23,117242,200 Street,36 Avenue,Francis Lewis Boulevard,NB,09/29/2019,18,11,3,1,6,1,3,14,43,59,80,65,80,103,70,68,55,50,42,35,37,13,13,5
27,98876,26 Avenue,201 Street,202 Street,EB,09/29/2019,47,21,11,11,12,32,59,101,170,207,291,321,349,324,359,290,299,278,209,192,138,116,81,41
27,98876,26 Avenue,201 Street,202 Street,WB,09/29/2019,55,37,15,13,14,4,42,85,158,220,286,268,289,327,334,288,288,326,254,236,160,144,85,50
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,EB,09/29/2019,70,37,31,13,23,24,37,85,142,232,287,324,404,380,346,332,318,294,263,211,173,105,86,64
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,WB,09/29/2019,97,66,48,28,32,27,55,124,227,368,401,460,460,488,437,426,414,435,398,315,223,182,140,96
41,97525,35 Avenue,203 Street,204 Street,EB,09/29/2019,87,46,40,15,29,44,50,106,186,294,368,404,525,464,385,366,377,363,336,283,202,127,113,75
41,97525,35 Avenue,203 Street,204 Street,WB,09/29/2019,88,83,41,22,38,22,55,100,199,369,348,379,364,435,381,380,386,415,355,270,202,166,116,97
42,21331,37 Street,12 Avenue,13 Avenue,EB,09/29/2019,63,36,46,32,31,31,49,77,127,168,190,196,233,242,206,232,209,212,217,236,182,170,171,94
43,21327,39 Street,12 Avenue,13 Avenue,EB,09/29/2019,74,26,28,32,21,34,37,61,94,118,135,152,154,179,158,173,166,154,194,153,146,114,92,81
43,21327,39 Street,12 Avenue,13 Avenue,WB,09/29/2019,56,27,26,23,15,26,28,64,92,119,134,164,130,166,130,181,161,156,151,120,113,88,83,60
47,97302,45 Avenue,192 Street,193 Street,WB,09/29/2019,21,13,11,5,6,6,7,17,33,47,79,60,71,90,63,64,77,61,65,53,38,27,32,12
47,97302,45 Avenue,192 Street,193 Street,EB,09/29/2019,31,16,15,10,10,9,18,57,85,116,118,118,135,160,137,132,107,104,109,83,72,48,37,17
49,21164,49 Street,12 Avenue,13 Avenue,WB,09/29/2019,90,37,11,9,20,20,23,48,89,149,215,249,226,226,217,215,186,196,183,165,142,133,178,101
55,28923,5 Avenue,Douglass Street,De Graw Street,NB,09/29/2019,181,138,111,84,68,46,85,107,145,203,283,307,338,307,352,296,308,310,271,249,208,154,148,93
56,21148,50 Street,New Utecht Avenue,13 Avenue,EB,09/29/2019,101,48,35,19,8,23,30,67,105,157,211,212,212,229,234,252,213,203,182,194,156,195,121,86
63,19805,60 Street,11 Avenue,12 Avenue,EB,09/29/2019,30,79,92,76,76,75,71,116,170,225,270,287,291,326,309,304,312,304,271,272,236,207,164,155
63,19805,60 Street,11 Avenue,12 Avenue,WB,09/29/2019,134,141,54,54,63,61,68,119,219,275,278,290,295,294,269,339,278,225,235,209,173,130,105,127
65,81815,63 Drive,Wetherole St.,Booth Street,NB,09/29/2019,138,85,55,47,47,37,66,112,214,319,349,334,387,298,338,370,343,335,365,339,281,216,187,158
65,81815,63 Drive,Wetherole St.,Booth Street,SB,09/29/2019,66,36,31,19,14,14,19,35,76,106,136,140,214,209,209,219,198,185,258,201,191,102,68,49
66,19566,65 Street,10 Avenue,11 Avenue,EB,09/29/2019,526,373,317,213,181,187,216,315,521,587,673,799,902,871,955,1043,1093,1058,920,908,888,962,675,553
66,19566,65 Street,10 Avenue,11 Avenue,WB,09/29/2019,182,93,99,98,161,320,647,938,1161,850,841,664,765,665,680,751,826,758,807,637,671,729,607,418
67,20157,65 Street,18 Avenue,19 Avenue,EB,09/29/2019,351,237,155,134,121,88,109,233,356,439,473,642,640,656,704,748,767,755,671,686,635,621,417,266
67,20157,65 Street,18 Avenue,19 Avenue,WB,09/29/2019,247,186,123,106,92,113,161,350,553,665,692,812,905,768,747,678,699,554,579,520,385,303,315,238
71,96615,73 Avenue,194 Street,195 Street,WB,09/29/2019,48,35,29,18,14,22,34,72,98,176,224,257,348,355,373,299,275,252,246,182,137,99,65,41
71,96615,73 Avenue,194 Street,195 Street,EB,09/29/2019,34,22,12,12,4,10,24,53,101,168,153,219,226,236,229,221,218,208,164,147,115,82,37,28
75,19461,8 Avenue,67 Street,68 Street,NB,09/29/2019,58,43,34,32,25,28,33,105,254,321,298,321,359,261,237,281,339,210,233,294,139,116,117,86
75,19461,8 Avenue,67 Street,68 Street,SB,09/29/2019,87,71,32,35,34,28,22,82,161,258,264,297,234,269,273,287,294,243,196,226,177,159,157,139
77,52297,80 Street,68 Avenue,68 Road,NB,09/29/2019,115,80,62,35,30,58,105,128,215,305,407,433,467,483,469,449,428,420,422,355,279,209,141,100
77,52297,80 Street,68 Avenue,68 Road,SB,09/29/2019,200,128,94,57,51,45,84,147,215,318,451,504,615,668,638,615,571,566,508,371,342,273,176,133
82,112136,Amboy Road,3 Street,Dale Ave,NB,09/29/2019,172,113,65,52,42,72,153,193,286,388,481,560,577,569,601,503,455,433,413,333,277,203,161,97
82,112136,Amboy Road,2 Street,Dale Ave.,SB,09/29/2019,143,106,81,47,31,41,61,110,200,271,359,381,447,464,446,409,375,360,324,256,221,173,175,79
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,WB,09/29/2019,509,366,211,199,214,321,467,570,721,968,1024,1093,1135,1277,1241,1177,1072,1000,895,758,571,519,353,227
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,EB,09/29/2019,509,366,211,199,214,321,467,570,721,968,1024,1093,1135,1277,1241,1177,1072,1000,895,758,571,519,353,227
91,70892,Audubon Ave,West  166 St,West 167 St,NB,09/29/2019,36,32,21,14,13,14,25,27,29,22,36,37,50,52,55,43,48,34,55,31,50,33,38,28
91,70892,Audubon Ave,West 166 St,West 167 St,SB,09/29/2019,53,52,29,28,31,22,24,34,43,27,34,51,46,52,45,59,53,45,80,49,48,47,66,54
92,70931,Audubon Ave,West 172 St,West 173 St,NB,09/29/2019,96,46,74,40,28,34,47,32,40,49,61,69,79,96,110,97,78,94,79,73,68,68,50,33
92,70931,Audubon Ave,West 172 St,West 173 St,SB,09/29/2019,95,74,63,45,41,32,58,64,78,82,74,100,152,114,144,139,143,138,142,103,100,84,100,69
94,27017,Avenue J,East 12 Street,East 13 Street,EB,09/29/2019,186,94,73,60,61,49,81,153,221,283,207,251,339,294,300,309,305,303,319,316,282,246,224,208
94,27017,Avenue J,East 12 Street,East 13 Street,WB,09/29/2019,191,118,65,69,66,69,115,204,245,306,249,281,326,302,266,316,330,353,316,288,258,254,223,135
95,27147,Avenue M,Brighton Line,East 16 Street,EB,09/29/2019,101,57,40,23,26,34,46,106,138,191,246,243,230,239,252,241,234,232,252,206,214,188,150,97
95,27147,Avenue M,Brighton Line,East 16 Street,WB,09/29/2019,89,61,39,21,30,33,41,113,228,223,167,211,130,160,128,174,153,180,197,163,131,132,124,53
96,27120,Avenue N,East 15 Street,Brighton Line,EB,09/29/2019,280,191,146,116,87,59,101,204,328,422,541,605,733,709,684,725,704,676,608,595,546,491,347,223
99,26964,Avenue P,East 12 Street,East 13 Street,EB,09/29/2019,217,135,76,73,72,66,94,141,254,311,375,516,561,542,524,501,504,487,481,463,367,271,248,175
99,26964,Avenue P,East 12 Street,East 13 Street,WB,09/29/2019,212,142,88,57,71,71,118,248,383,527,548,606,582,568,644,580,618,579,495,446,381,306,283,168
106,20147,Bay Ridge Avenue,19 Avenue,20 Avenue,EB,09/29/2019,42,38,20,21,27,19,9,46,59,79,135,125,159,174,156,136,120,106,106,118,99,67,58,40
108,15736,Bay St,William St,Congress St,NB,09/29/2019,133,83,73,63,73,51,77,123,182,236,278,312,325,314,310,313,324,262,262,218,222,176,144,111
108,15736,Bay St,William St,Congress St,SB,09/29/2019,203,148,99,74,82,78,78,172,222,336,403,473,465,494,485,491,493,438,434,339,322,251,185,123
110,15540,Beach St,Union Pl,Van Duzer St,EB,09/29/2019,62,30,34,24,17,15,35,26,46,62,80,115,123,107,113,117,121,118,102,91,69,64,55,47
110,15540,Beach St,Union Pl,Van Duzer St,WB,09/29/2019,70,40,32,33,26,23,30,51,72,113,119,182,162,157,144,135,158,149,134,147,98,88,75,65
117,98338,Bell Boulevard,45 Drive,46 Avenue,NB,09/29/2019,58,53,30,18,18,23,30,69,156,263,270,301,387,381,353,303,325,351,322,232,195,121,66,42
117,98338,Bell Boulevard,45 Drive,46 Avenue,SB,09/29/2019,116,78,43,26,19,19,23,57,143,212,297,316,347,422,409,354,466,466,473,362,272,162,124,63
119,91014,Booth Memorial Ave.,College Point Boulevard,133 Street,EB,09/29/2019,173,122,65,64,31,43,68,98,109,156,174,233,292,313,311,329,324,342,316,343,292,225,256,237
119,91014,Booth Memorial Ave.,College Point Boulevard,133 Street,WB,09/29/2019,183,90,53,47,47,45,78,107,203,283,344,347,493,465,472,436,383,320,321,325,290,280,208,178
124,70939,Broadway,West 174 St,West 175 St,NB,09/29/2019,123,94,111,95,65,57,74,117,141,141,181,226,230,233,197,246,221,238,282,300,368,310,312,280
124,70939,Broadway,West 174 St,West 175 St,SB,09/29/2019,229,177,127,118,97,98,128,125,145,163,201,228,271,343,354,347,321,362,319,291,287,232,216,147
143,74501,Caldwell Avenue,72 Street,74 Street,WB,09/29/2019,49,33,38,24,29,30,110,107,172,142,169,262,239,267,316,330,304,306,263,210,210,134,115,96
161,22219,Clinton Street,Sackett Street,Union Street,NB,09/29/2019,106,78,44,23,37,38,69,115,171,260,303,282,329,335,371,336,311,311,261,190,149,126,81,54
162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/29/2019,71,35,29,18,20,29,49,60,114,131,181,247,244,241,237,237,249,198,210,159,132,95,81,55
162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/29/2019,96,59,34,28,28,35,75,107,173,239,256,291,267,264,265,290,406,242,231,163,167,127,105,62
163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/29/2019,265,191,134,123,132,95,191,209,361,618,655,718,822,804,811,921,899,829,755,797,712,461,384,288
163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/29/2019,213,172,153,111,98,88,260,256,310,710,952,922,828,773,735,651,698,793,677,676,488,389,333,245
164,22023,Columbia Street,Kane Street,Irving Street,NB,09/29/2019,28,12,15,10,6,12,14,26,53,80,112,122,134,155,192,191,238,280,261,191,150,112,82,68
164,22023,Columbia Street,Kane Street,Irving Street,SB,09/29/2019,100,95,68,33,36,55,64,110,170,209,230,282,260,262,286,239,286,274,249,180,175,115,113,68
175,22409,Court Street,De Graw Street,Sackett Street,SB,09/29/2019,280,205,124,72,56,46,95,107,201,330,435,450,551,584,577,547,642,592,580,525,439,326,247,165
204,157208,Francis Lewis Boulevard,Dead End,Dead End,EB,09/29/2019,76,49,25,21,19,21,48,95,210,308,408,441,542,593,542,504,472,380,324,299,213,158,105,65
208,96010,Fresh Meadow Lane,Horace Harding Expressway Sr. S,65 Avenue,NB,09/29/2019,8,7,6,5,5,5,15,24,49,93,92,83,69,51,48,52,30,32,30,25,23,20,13,10
208,96010,Fresh Meadow Lane,Horace Harding Expressway Sr. S,65 Avenue,SB,09/29/2019,54,36,27,12,12,12,14,34,65,73,113,111,93,103,87,93,95,87,81,85,74,60,44,42
209,21399,Ft Hamilton Parkway,Chester Avenue,36 Street,NB,09/29/2019,296,153,121,95,99,124,177,320,349,486,551,658,682,729,796,802,782,660,593,516,440,366,374,310
209,21399,Ft Hamilton Parkway,Chester Avenue,36 Street,SB,09/29/2019,392,240,171,144,98,145,281,312,358,459,562,607,656,722,726,725,681,724,689,585,591,495,442,437
210,19555,Ft Hamilton Parkway,67 Street,68 Street,NB,09/29/2019,380,148,88,90,54,89,215,403,569,750,807,783,788,772,702,868,699,607,613,589,410,448,446,335
210,19555,Ft Hamilton Parkway,67 Street,68 Street,SB,09/29/2019,270,144,61,65,51,61,73,207,356,636,550,700,635,677,688,700,554,472,512,522,369,309,238,204
223,182686,Hewlett Street,Dead end,Union Turnpike,NB,09/29/2019,145,80,28,39,22,66,191,231,320,429,512,519,636,620,610,564,512,473,489,370,294,168,133,79
223,182686,Hewlett Street,Dead End,Union Turnpike,SB,09/29/2019,158,85,60,29,19,40,85,172,264,324,381,511,517,554,554,526,477,428,356,373,282,190,144,122
224,22227,Hicks Street,Kane Street,De Graw Street,NB,09/29/2019,158,106,51,49,59,70,128,131,179,260,285,314,353,372,369,361,378,317,321,231,229,226,137,106
224,22221,Hicks Street,Kane Street,De Graw Street,SB,09/29/2019,83,72,48,22,12,10,35,42,74,101,163,147,195,186,233,195,240,232,175,192,157,109,82,61
227,180547,Hillside Avenue,192 Street,193 Street,EB,09/29/2019,262,180,112,108,80,92,120,216,281,364,436,502,666,820,885,795,608,565,651,540,506,354,320,293
227,180547,Hillside Avenue,192 Street,193 Street,WB,09/29/2019,272,144,125,89,95,117,217,273,359,472,573,616,667,720,682,681,672,661,682,591,540,464,349,277
231,114869,Hylan Blvd South,Olga Pl,Olga Pl,NB,09/29/2019,218,122,74,69,53,105,191,241,298,422,564,567,607,578,538,565,610,478,472,449,339,290,237,177
231,14422,Steuben St,Hylan Blvd North,Olga Place,SB,09/29/2019,334,232,169,111,102,91,143,195,280,362,545,591,680,777,690,664,709,653,688,607,486,411,313,280
232,14602,Hylan Blvd.,Fingerboard Rd,Dead End,NB,09/29/2019,116,36,31,36,27,55,118,152,161,231,313,259,293,290,240,242,243,225,199,180,154,157,144,60
232,14602,Hylan Blvd.,Fingerboard St.,Dead End,SB,09/29/2019,188,105,42,33,19,14,24,78,91,135,169,211,231,234,204,246,228,221,271,175,92,93,60,30
233,152334,Hylan Boulevard,Ebbitts Street,Dead end,NB,09/29/2019,373,214,106,81,68,76,124,245,381,573,721,907,1035,981,950,913,863,890,785,698,596,424,307,260
233,155338,Hylan Boulevard,Allison Avenue,Princeton Avenue,SB,09/29/2019,231,116,82,54,60,194,278,368,508,733,902,1051,1043,1034,991,891,914,819,782,582,444,350,279,145
235,52940,Jamaica Avenue,101 Street,102 Street,EB,09/29/2019,88,73,61,52,44,33,49,73,107,150,192,165,243,231,232,232,227,196,194,198,165,114,103,58
235,52940,Jamaica Avenue,101 Street,102 Street,WB,09/29/2019,139,113,91,74,72,60,65,84,99,127,159,142,190,207,202,247,249,219,225,152,146,184,124,93
238,19248,Kings Highway,West 11 Street,Quentin Road,EB,09/29/2019,280,155,125,103,108,72,103,189,329,455,581,515,613,646,611,603,620,596,605,615,561,443,357,259
238,19248,Kings Highway,West 11 Street,Quentin Road,WB,09/29/2019,143,73,61,71,39,43,50,81,178,201,257,292,333,321,284,262,281,272,291,232,196,174,144,104
240,9007483,Kissena Boulevard,Dead end,Melbourne Avenue,NB,09/29/2019,143,92,68,50,54,73,132,171,300,421,454,461,511,483,458,423,419,360,376,308,263,240,186,106
240,9007488,Kissena Boulevard,Dead End,Melbourne Ave.,SB,09/29/2019,193,109,88,77,79,55,91,172,369,504,422,456,482,496,528,544,562,457,445,361,369,266,250,144
244,57167,Lakewood Avenue,Inwood Street,Princeton Street,EB,09/29/2019,86,44,42,34,33,42,44,46,67,80,151,136,126,151,164,168,209,173,181,133,120,93,76,61
244,57167,Lakewood Avenue,Inwood Street,Princeton Street,WB,09/29/2019,45,31,32,27,38,30,32,45,46,81,89,95,88,111,110,121,109,92,85,81,86,64,56,28
262,9005244,Manor Road,Dead end,Dead end,NB,09/29/2019,102,47,34,34,23,31,84,160,219,337,399,433,494,434,431,436,436,382,339,303,242,164,122,88
262,9005244,Manor Road,Dead end,Dead end,SB,09/29/2019,80,40,42,26,17,28,56,110,156,233,306,369,393,411,400,462,383,338,297,258,203,145,91,72
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,NB,09/29/2019,165,78,71,38,37,31,123,237,431,495,673,756,814,718,595,537,500,570,545,426,321,239,171,123
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,SB,09/29/2019,100,61,35,33,33,44,108,233,380,430,708,643,779,676,667,564,553,437,371,387,284,206,141,94
266,25210,Mcdonald Avenue,Avenue S,Avenue T,NB,09/29/2019,126,80,63,53,36,21,56,108,247,312,376,348,335,345,321,312,289,257,280,166,133,123,127,77
266,25210,Mcdonald Avenue,Avenue S,Avenue T,SB,09/29/2019,139,92,56,56,43,40,53,129,253,370,575,474,539,451,437,394,322,320,315,265,174,190,125,115
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,EB,09/29/2019,172,107,79,60,50,46,35,93,134,213,207,225,319,322,337,353,365,322,302,266,234,183,148,85
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,WB,09/29/2019,58,40,29,23,29,47,69,101,120,197,164,206,219,230,261,230,231,221,214,189,140,110,66,39
283,50823,South Conduit Avenue,Belmont Avenue,Eldert Lane,EB,09/29/2019,988,762,664,551,603,618,651,793,967,1078,1201,1416,1581,1938,2255,2382,2027,1717,1506,1723,1872,1697,1432,1015
286,97309,Northern Boulevard,191 Street,192 Street,EB,09/29/2019,234,142,115,75,78,83,120,234,420,658,680,814,820,980,957,858,790,745,848,797,621,510,334,286
286,97309,Northern Boulevard,191 Street,192 Street,WB,09/29/2019,206,109,103,67,69,84,188,281,489,704,878,842,843,1012,930,902,878,878,895,688,487,412,325,184
287,98008,Northern Boulevard,Oceania Street,Corporal Kennedy Street,EB,09/29/2019,214,138,100,70,68,69,97,230,330,609,756,842,945,1147,1014,1021,947,873,815,675,542,422,266,172
287,98008,Northern Boulevard,Oceania Street,Corporal Kennedy Stret,WB,09/29/2019,231,143,120,80,57,68,120,203,364,513,639,664,742,769,735,770,761,716,662,559,450,426,297,167
288,27577,Nostrand Avenue,Avenue P,Stuart Street,NB,09/29/2019,151,113,73,43,36,63,120,158,231,281,372,452,464,452,476,452,442,440,360,317,285,242,207,148
288,27577,Nostrand Avenue,Avenue P,Stuart Street,SB,09/29/2019,139,117,96,63,56,66,115,169,249,375,437,408,498,564,505,489,443,447,463,377,304,241,182,142
295,12946,Ocean Terrace,Dead End,Milford Dr,NB,09/29/2019,65,42,20,5,13,11,30,67,111,137,206,210,220,234,199,229,245,213,192,137,109,91,48,49
295,12946,Ocean Terrace,Dead End,Milford Dr,SB,09/29/2019,43,17,11,3,6,5,16,42,64,90,110,124,124,176,133,129,114,125,115,73,66,52,34,22
301,91425,Parsons Boulevard,37 Avenue,38 Avenue,NB,09/29/2019,87,61,39,35,40,52,75,101,161,291,254,274,263,275,272,244,248,246,212,225,166,151,129,94
301,91425,Parsons Boulevard,37 Avenue,38 Avenue,SB,09/29/2019,166,105,86,63,66,68,116,142,254,298,324,362,404,401,369,424,379,352,411,409,305,301,275,212
308,149278,Richmond Ave,Yukon Ave,Dead End,SB,09/29/2019,216,150,85,64,54,57,112,243,464,755,999,1220,1375,1414,1460,1294,1223,1135,977,663,427,256,188,112
308,155290,Richmond Ave,Yukon Ave,Yukon Ave,NB,09/29/2019,361,278,188,109,72,76,150,207,283,553,916,1323,1651,1590,1482,1533,1359,1460,1055,979,633,495,266,282
309,112431,Richmond Rd,Clove Rd,Dead End,SB,09/29/2019,346,260,177,107,93,65,60,84,156,245,295,353,504,482,552,489,483,479,428,433,383,350,262,228
309,111985,Richmond Rd,Clove Rd,Dead End,SB,09/29/2019,254,177,114,87,61,39,74,109,205,244,310,412,441,518,537,538,499,456,458,468,419,375,285,249
326,98540,Springfield Boulevard,219 Street,46 Avenue,NB,09/29/2019,20,13,6,5,4,13,14,27,56,80,117,112,120,143,123,108,112,86,87,69,55,46,34,7
326,98540,Springfield Boulevard,219 Street,46 Avenue,SB,09/29/2019,39,16,14,7,11,10,19,39,61,96,119,123,134,177,167,144,136,151,139,115,107,65,56,16
327,101166,Springfield Boulevard,64 Ave,67 Ave,NB,09/29/2019,18,16,18,36,73,134,198,196,198,238,237,200,206,190,163,150,115,105,64,47,26,15,12,7
327,101166,Springfield Boulevard,64 Avenue,67 Avenue,SB,09/29/2019,20,26,17,30,67,98,133,176,182,234,221,222,235,214,205,193,197,162,125,101,56,36,33,19
330,70957,St Nicholas Ave,Broadway/ 7 Ave Line,Broadway/ 7 Ave Line,NB,09/29/2019,260,239,211,145,115,73,83,89,114,137,175,265,294,367,336,370,337,326,333,252,252,268,223,164
330,70957,St Nicholas Ave,Broadway / 7 Ave Line,Broadway / 7 Ave Line,SB,09/29/2019,204,192,162,142,124,93,97,99,124,143,209,266,245,323,264,259,304,261,272,239,224,207,182,138
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,EB,09/29/2019,124,84,94,63,62,54,61,96,130,143,208,209,254,286,288,370,287,282,265,355,321,216,133,107
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,WB,09/29/2019,143,137,126,71,78,72,104,133,192,231,258,310,280,339,467,458,343,433,338,398,323,268,239,145
337,114825,Targee St,Columbus Ave,Richmond Rd,NB,09/29/2019,283,185,129,98,97,102,210,298,393,580,661,761,813,783,773,725,660,599,532,521,478,357,269,186
342,156721,Union Turnpike,196 Street,196 Place,EB,09/29/2019,77,78,23,24,13,21,46,80,188,215,276,313,513,439,381,327,282,274,235,198,159,131,99,53
342,145421,Union Turnpike,Dead end,Dead end,WB,09/29/2019,53,37,21,12,10,17,56,117,206,306,339,379,473,572,566,416,431,420,348,250,178,118,91,54
343,156045,Utopia Parkway,Dead End,45 Avenue,NB,09/29/2019,149,78,49,35,22,32,84,184,244,266,322,297,340,321,292,340,341,311,248,232,236,196,155,165
343,152386,Utopia Parkway,Dead End,45 Avenue,SB,09/29/2019,136,83,57,47,27,34,65,94,179,287,337,366,417,511,503,415,436,376,384,335,263,216,145,94
345,112566,Van Duzer St,Broad St,Jake Court,SB,09/29/2019,174,110,98,69,58,64,82,180,203,262,270,386,410,417,394,418,373,369,372,348,255,244,188,157
350,160109,Victory Boulevard,South Gannon Avenue,Dr M L King Ep Nb En Victory Bl,EB,09/29/2019,238,223,138,117,77,131,343,384,396,764,806,872,979,915,1067,942,1177,1271,1295,939,623,343,362,221
